individualID	populationID	populationName	location	geographicRegion	fromHGDP-CEPH-dataSet[RosenbergEtAl2005]?	fromNativeAmerican-dataSet[WangEtAl2007]?	fromLatino-dataSet[WangEtAl2008]?	fromJewish-dataSet[KopelmanEtAl2009]?	fromAsianIndian-dataSet[RosenbergEtAl2006]?	fromChhaGaamPatel-dataSet[PembertonEtAl2012]?	fromPacificIslander-dataSet[FriedlaenderEtAl2008]?	fromAfrican-dataSet[TishkoffEtAl2009]?	fromChimpanzee-dataSet[BecquetEtAl2007]?	inMS5795	inMS5547	inMS5435	inMS5592	inMS5362	inMS5255	inMS5879	inMS5631	inMS5519	inMS5676	inMS5446	inMS5339
748	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
749	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
750	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
751	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
752	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
753	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
754	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
755	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
756	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
757	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
758	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
759	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
760	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
761	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
762	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
763	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
764	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
765	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
766	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
767	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
768	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
769	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
771	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
772	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
773	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
790	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
791	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
828	684	Japanese	Japan	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2441	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2442	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2443	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2444	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2445	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2446	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2447	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2448	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2449	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2450	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2451	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2454	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2456	690	TundraNentsi	Siberia	EAST_ASIA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
945	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
946	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
947	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
948	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
949	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
950	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
951	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
952	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
953	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
954	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
955	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
956	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
957	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
958	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
959	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
960	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
961	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
962	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
963	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
964	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
965	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
966	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
967	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
968	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
969	699	Yakut	Siberia	EAST_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2006	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2012	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2156	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2381	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2382	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2383	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2385	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2387	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2388	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2389	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2390	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2391	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2392	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2393	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2394	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2395	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2396	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2397	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2398	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2399	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2400	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2455	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2474	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2511	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2515	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2520	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2560	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2800	811	Chipewyan	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2401	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2402	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2404	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2405	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2406	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2407	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2408	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2409	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2410	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2411	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2412	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2413	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2414	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2415	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2416	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2417	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2418	812	Cree	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2421	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2422	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2423	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2424	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2425	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2426	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2427	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2428	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2429	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2430	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2431	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2432	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2433	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2434	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2435	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2436	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2437	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2438	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2439	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2440	813	Ojibwa	Canada	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2681	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2686	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2687	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2688	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2689	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2690	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2693	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2694	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2696	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2697	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2698	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2699	821	Kaqchikel	Guatemala	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2041	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2043	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2044	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2045	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2046	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2047	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2048	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2049	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2050	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2051	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2052	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2053	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2054	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2055	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
2056	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2057	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2058	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2059	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2060	822	Mixtec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2061	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2062	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2063	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2064	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2065	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2066	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2067	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2068	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2069	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2070	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2071	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2072	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2073	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2074	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2075	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2076	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2077	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2078	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2079	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2080	823	Mixe	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2081	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2083	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2085	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2086	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2087	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2088	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2089	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2090	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2092	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2093	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2094	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2095	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2096	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2097	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2098	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2099	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2100	824	Zapotec	Mexico	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2001	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2002	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2004	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2005	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2007	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2008	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2010	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2011	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2013	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2014	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
2015	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2016	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2017	831	Guaymi	Panama	AMERICA	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
